ticker,date,open,high,low,close,actual_return,MSCI,msci_return
DAI,2023-03-22,0.998977,1.00246,0.996721,0.997425,-0.10516037,"2,686.13",-0.947880755
DOGE,2023-03-22,0.0765123,0.0781676,0.0717167,0.0737325,-3.659331714,"2,686.13",-0.947880755
DOT,2023-03-22,6.36631,6.40197,5.93084,6.03469,-5.188579939,"2,686.13",-0.947880755
ETH,2023-03-22,1799.47,1823.13,1715.5,1731.59,-3.772221821,"2,686.13",-0.947880755
ICP,2023-03-22,5.29082,5.31047,4.85722,5.06574,-4.218859605,"2,686.13",-0.947880755
LINK,2023-03-22,7.40013,7.73438,7.0239,7.15014,-3.376878202,"2,686.13",-0.947880755
LTC,2023-03-22,83.1043,88.5891,79.4373,86.6167,4.239164707,"2,686.13",-0.947880755
MATIC,2023-03-22,1.14885,1.16367,1.08921,1.10793,-3.545031123,"2,686.13",-0.947880755
SHIB,2023-03-22,1.1e-05,1.11e-05,1.03e-05,1.06e-05,-3.53,"2,686.13",-0.947880755
SOL,2023-03-22,22.5306,23.1225,21.0449,21.4988,-4.499013842,"2,686.13",-0.947880755
TRX,2023-03-22,0.0672438,0.0685227,0.0569774,0.0595928,-11.37800065,"2,686.13",-0.947880755
USDC,2023-03-22,1.00029,1.00069,0.999194,0.999932,-0.034790259,"2,686.13",-0.947880755
USDT,2023-03-22,1.0032,1.00331,1.00198,1.00274,-0.044856906,"2,686.13",-0.947880755
XRP,2023-03-22,0.463875,0.476515,0.410147,0.421953,-8.919147026,"2,686.13",-0.947880755
ADA,2023-03-23,0.35854,0.386091,0.354665,0.370479,3.286682093,"2,696.85",0.399086568
AVAX,2023-03-23,16.7959,17.8962,16.6266,17.5164,4.289737376,"2,696.85",0.399086568
BCH,2023-03-23,125.824,131.46,124.849,128.306,2.005024486,"2,696.85",0.399086568
BNB,2023-03-23,322.481,332.894,319.861,328.983,2.016242817,"2,696.85",0.399086568
BTC,2023-03-23,27283.8,28787.4,27180.9,28277.4,3.631845901,"2,696.85",0.399086568
DAI,2023-03-23,0.997425,1.00251,0.996277,1.00128,0.386495225,"2,696.85",0.399086568
DOGE,2023-03-23,0.073911,0.0792849,0.0731387,0.0771399,4.621299969,"2,696.85",0.399086568
DOT,2023-03-23,6.06465,6.42073,6.0085,6.30188,4.427567945,"2,696.85",0.399086568
ETH,2023-03-23,1731.45,1858.97,1730.2,1812.51,4.673161661,"2,696.85",0.399086568
ICP,2023-03-23,5.06283,5.26451,5.00357,5.17975,2.250608993,"2,696.85",0.399086568
LINK,2023-03-23,7.14292,7.64942,7.10798,7.57633,5.96058259,"2,696.85",0.399086568
LTC,2023-03-23,86.6367,94.7191,85.8288,93.4239,7.85899255,"2,696.85",0.399086568
MATIC,2023-03-23,1.10773,1.15918,1.1021,1.12804,1.815096622,"2,696.85",0.399086568
SHIB,2023-03-23,1.06e-05,1.1e-05,1.06e-05,1.08e-05,2.5,"2,696.85",0.399086568
SOL,2023-03-23,21.5028,22.7787,21.1594,22.0549,2.586655999,"2,696.85",0.399086568
TRX,2023-03-23,0.0596029,0.0667325,0.0593422,0.0653356,9.636734639,"2,696.85",0.399086568
USDC,2023-03-23,0.999832,1.00039,0.998982,0.999976,0.004400299,"2,696.85",0.399086568
USDT,2023-03-23,1.00274,1.00348,1.00172,1.00208,-0.065819654,"2,696.85",0.399086568
XRP,2023-03-23,0.422053,0.456311,0.412824,0.446326,5.776235742,"2,696.85",0.399086568
ADA,2023-03-24,0.37098,0.373321,0.355933,0.35949,-2.966160025,"2,692.55",-0.159630443
AVAX,2023-03-24,17.5264,17.6753,16.688,17.0075,-2.90527734,"2,692.55",-0.159630443
BCH,2023-03-24,128.509,132.008,121.681,123.467,-3.771452621,"2,692.55",-0.159630443
BNB,2023-03-24,328.883,330.693,317.23,322.057,-2.105275957,"2,692.55",-0.159630443
BTC,2023-03-24,28272.8,28499.1,27041.6,27328.5,-3.355683337,"2,692.55",-0.159630443
DAI,2023-03-24,1.00057,1.002,0.996083,1.00033,-0.094878555,"2,692.55",-0.159630443
DOGE,2023-03-24,0.0771912,0.0776452,0.0730498,0.074796,-3.038505365,"2,692.55",-0.159630443
DOT,2023-03-24,6.30188,6.35226,5.95872,6.01355,-4.575301339,"2,692.55",-0.159630443
ETH,2023-03-24,1812.11,1824.89,1730.03,1745.19,-3.714186404,"2,692.55",-0.159630443
ICP,2023-03-24,5.18286,5.25503,4.86229,4.92206,-4.974950529,"2,692.55",-0.159630443
LINK,2023-03-24,7.57853,7.66991,7.13096,7.20782,-4.863964479,"2,692.55",-0.159630443
LTC,2023-03-24,93.4239,96.1097,89.18,92.6627,-0.8147808,"2,692.55",-0.159630443
MATIC,2023-03-24,1.12864,1.14869,1.06666,1.09271,-3.131981135,"2,692.55",-0.159630443
SHIB,2023-03-24,1.08e-05,1.09e-05,1.04e-05,1.06e-05,-1.77,"2,692.55",-0.159630443
SOL,2023-03-24,22.0617,22.3109,20.292,20.6115,-6.544577395,"2,692.55",-0.159630443
TRX,2023-03-24,0.0653256,0.0657304,0.062764,0.0636293,-2.611593067,"2,692.55",-0.159630443
USDC,2023-03-24,0.999976,1.0007,0.999517,0.999889,-0.008700209,"2,692.55",-0.159630443
USDT,2023-03-24,1.00207,1.00216,1.00089,1.00111,-0.096798659,"2,692.55",-0.159630443
XRP,2023-03-24,0.446326,0.447355,0.414747,0.422969,-5.233170373,"2,692.55",-0.159630443
ADA,2023-03-27,0.353679,0.357549,0.339029,0.343691,-2.826777197,"2,702.42",0.366455727
AVAX,2023-03-27,17.0287,17.1932,16.1108,16.4677,-3.240457836,"2,702.42",0.366455727
BCH,2023-03-27,123.936,125.373,116.701,119.826,-3.38950254,"2,702.42",0.366455727
BNB,2023-03-27,327.87,329.971,306.019,308.745,-5.804375019,"2,702.42",0.366455727
BTC,2023-03-27,27856.6,28166.4,26665.1,27183.4,-2.416662479,"2,702.42",0.366455727
DAI,2023-03-27,0.9985,1.00117,0.99688,0.99887,0.104226171,"2,702.42",0.366455727
DOGE,2023-03-27,0.0738702,0.0760646,0.0713818,0.0727482,-1.521813289,"2,702.42",0.366455727
DOT,2023-03-27,6.00988,6.11677,5.79079,5.85075,-2.647806612,"2,702.42",0.366455727
ETH,2023-03-27,1763.61,1784.48,1690.94,1713.82,-2.823186532,"2,702.42",0.366455727
ICP,2023-03-27,4.94243,5.02147,4.63415,4.73723,-4.290456381,"2,702.42",0.366455727
LINK,2023-03-27,7.22724,7.28601,6.78838,6.84982,-5.217203599,"2,702.42",0.366455727
LTC,2023-03-27,93.1524,94.4818,87.8845,88.9918,-4.438438187,"2,702.42",0.366455727
MATIC,2023-03-27,1.09801,1.1126,1.0266,1.04709,-4.648769738,"2,702.42",0.366455727
SHIB,2023-03-27,1.06e-05,1.1e-05,1.02e-05,1.04e-05,-1.96,"2,702.42",0.366455727
SOL,2023-03-27,20.8527,21.1075,19.5675,19.8373,-4.814160821,"2,702.42",0.366455727
TRX,2023-03-27,0.0641305,0.0645659,0.0619105,0.0634898,-1.001989634,"2,702.42",0.366455727
USDC,2023-03-27,1.0001,1.0006,0.9994,0.99997,-0.01599792,"2,702.42",0.366455727
USDT,2023-03-27,1.00113,1.00113,0.99999,1.00047,-0.065925504,"2,702.42",0.366455727
XRP,2023-03-27,0.446691,0.489042,0.442929,0.476724,6.744229787,"2,702.42",0.366455727
ADA,2023-03-28,0.343751,0.365856,0.342941,0.365563,6.363855905,"2,704.76",0.086811209
AVAX,2023-03-28,16.4377,16.8147,16.316,16.6565,1.146486759,"2,704.76",0.086811209
BCH,2023-03-28,119.796,122.343,119.186,120.377,0.459833425,"2,704.76",0.086811209
BNB,2023-03-28,308.245,315.888,306.92,313.222,1.450063969,"2,704.76",0.086811209
BTC,2023-03-28,27183.4,27517.2,26640.3,27201.1,0.065113268,"2,704.76",0.086811209
DAI,2023-03-28,0.99967,1.00163,0.99692,1.00089,0.202228518,"2,704.76",0.086811209
DOGE,2023-03-28,0.0729233,0.074004,0.0716929,0.0733509,0.828474107,"2,704.76",0.086811209
DOT,2023-03-28,5.85075,6.10951,5.78984,6.03265,3.109003119,"2,704.76",0.086811209
ETH,2023-03-28,1713.82,1796.18,1702.19,1769.74,3.262886417,"2,704.76",0.086811209
ICP,2023-03-28,4.73522,4.87036,4.67424,4.81483,1.638088081,"2,704.76",0.086811209
LINK,2023-03-28,6.85192,7.04583,6.75447,6.9156,0.960317205,"2,704.76",0.086811209
LTC,2023-03-28,88.9618,89.5548,85.6134,88.5245,-0.52510456,"2,704.76",0.086811209
MATIC,2023-03-28,1.04659,1.10359,1.03508,1.08362,3.488716347,"2,704.76",0.086811209
SHIB,2023-03-28,1.04e-05,1.05e-05,1.03e-05,1.04e-05,0.475,"2,704.76",0.086811209
SOL,2023-03-28,19.8343,20.7425,19.6242,20.302,2.342556699,"2,704.76",0.086811209
TRX,2023-03-28,0.0634698,0.0645129,0.0630057,0.0640943,0.952121443,"2,704.76",0.086811209
USDC,2023-03-28,1.00007,1.00013,0.99949,1.00009,0.01200036,"2,704.76",0.086811209
USDT,2023-03-28,1.00047,1.0005,0.99999,1.00039,-0.007996242,"2,704.76",0.086811209
XRP,2023-03-28,0.476624,0.533808,0.466868,0.530107,11.19788389,"2,704.76",0.086811209
ADA,2023-03-29,0.365563,0.389757,0.364362,0.384683,5.230288623,"2,739.42",1.281332701
AVAX,2023-03-29,16.6365,17.4144,16.6263,17.3033,3.883168733,"2,739.42",1.281332701
BCH,2023-03-29,120.327,124.794,120.227,123.302,2.42986617,"2,739.42",1.281332701
BNB,2023-03-29,313.122,319.999,311.781,314.36,0.363320584,"2,739.42",1.281332701
BTC,2023-03-29,27201.1,28650.8,27144.2,28298.4,4.034028036,"2,739.42",1.281332701
DAI,2023-03-29,1.00119,1.00192,0.99639,0.99988,-0.10091019,"2,739.42",1.281332701
DOGE,2023-03-29,0.0733126,0.076804,0.0731975,0.0760434,3.670711607,"2,739.42",1.281332701
DOT,2023-03-29,6.03295,6.28291,6.02559,6.18171,2.470887587,"2,739.42",1.281332701
ETH,2023-03-29,1769.74,1827.69,1767.09,1794.96,1.425068089,"2,739.42",1.281332701
ICP,2023-03-29,4.81488,5.1933,4.80287,5.14398,6.836170747,"2,739.42",1.281332701
LINK,2023-03-29,6.90519,7.49845,6.90132,7.40351,7.055208514,"2,739.42",1.281332701
LTC,2023-03-29,88.5145,93.0279,88.3338,91.5574,3.426057193,"2,739.42",1.281332701
MATIC,2023-03-29,1.08282,1.14613,1.08211,1.12781,4.077997822,"2,739.42",1.281332701
SHIB,2023-03-29,1.04e-05,1.09e-05,1.04e-05,1.07e-05,2.57,"2,739.42",1.281332701
SOL,2023-03-29,20.298,21.5484,20.2503,21.1801,4.325189636,"2,739.42",1.281332701
TRX,2023-03-29,0.064075,0.065469,0.0639543,0.0643322,0.371171851,"2,739.42",1.281332701
USDC,2023-03-29,1.00009,1.00016,0.99953,0.99989,-0.0199982,"2,739.42",1.281332701
USDT,2023-03-29,1.00039,1.00043,0.99993,1.00019,-0.019992203,"2,739.42",1.281332701
XRP,2023-03-29,0.530207,0.584958,0.512254,0.548504,3.470431441,"2,739.42",1.281332701
ADA,2023-03-30,0.384525,0.387489,0.369877,0.376996,-1.998268704,"2,759.71",0.740521987
AVAX,2023-03-30,17.3052,17.5646,16.9259,17.2548,-0.280293354,"2,759.71",0.740521987
BCH,2023-03-30,123.243,125.244,119.053,120.623,-2.172714149,"2,759.71",0.740521987
BNB,2023-03-30,314.46,320.361,309.293,316.989,0.836302329,"2,759.71",0.740521987
BTC,2023-03-30,28296.4,29187.3,27689.9,28076.4,-0.78449665,"2,759.71",0.740521987
DAI,2023-03-30,0.9981,1.00166,0.99659,0.99937,-0.051006121,"2,759.71",0.740521987
DOGE,2023-03-30,0.0758918,0.0768267,0.0733637,0.0745119,-2.01398149,"2,759.71",0.740521987
DOT,2023-03-30,6.18407,6.29168,6.0289,6.09291,-1.436495727,"2,759.71",0.740521987
ETH,2023-03-30,1794.95,1829.88,1763.54,1793.29,-0.093038285,"2,759.71",0.740521987
ICP,2023-03-30,5.14098,5.19614,4.91598,5.0104,-2.596821916,"2,759.71",0.740521987
LINK,2023-03-30,7.40321,7.55736,7.13776,7.21842,-2.500030391,"2,759.71",0.740521987
LTC,2023-03-30,91.5574,93.3487,86.6765,89.0449,-2.744180154,"2,759.71",0.740521987
MATIC,2023-03-30,1.12714,1.14212,1.07952,1.09211,-3.165426801,"2,759.71",0.740521987
SHIB,2023-03-30,1.07e-05,1.08e-05,1.04e-05,1.06e-05,-1.11,"2,759.71",0.740521987
SOL,2023-03-30,21.1875,21.6716,20.1599,20.5612,-2.922082521,"2,759.71",0.740521987
TRX,2023-03-30,0.0643122,0.0654744,0.0636335,0.0646781,0.537677866,"2,759.71",0.740521987
USDC,2023-03-30,0.99989,1.0002,0.9995,0.99987,-0.00200022,"2,759.71",0.740521987
USDT,2023-03-30,1.00019,1.0004,1.0,1.00028,0.00899829,"2,759.71",0.740521987
XRP,2023-03-30,0.548604,0.557889,0.521656,0.539551,-1.632257923,"2,759.71",0.740521987
ADA,2023-03-31,0.376996,0.40916,0.374326,0.404501,7.295833378,"2,791.44",1.14986928
AVAX,2023-03-31,17.2848,17.7714,17.0863,17.7235,2.716345597,"2,791.44",1.14986928
BCH,2023-03-31,120.482,124.69,120.285,123.885,2.704293543,"2,791.44",1.14986928
BNB,2023-03-31,316.885,319.748,312.894,316.663,-0.102842685,"2,791.44",1.14986928
BTC,2023-03-31,28076.4,28662.1,27521.7,28482.9,1.447835193,"2,791.44",1.14986928
DAI,2023-03-31,0.99987,1.0004,0.99831,0.9997,0.033020803,"2,791.44",1.14986928
DOGE,2023-03-31,0.0744818,0.0769282,0.0735023,0.0765243,2.700776654,"2,791.44",1.14986928
DOT,2023-03-31,6.09351,6.38639,6.06616,6.32216,3.762569938,"2,791.44",1.14986928
ETH,2023-03-31,1793.29,1843.86,1779.79,1824.64,1.748183506,"2,791.44",1.14986928
ICP,2023-03-31,5.01235,5.29258,4.96465,5.20904,3.964553728,"2,791.44",1.14986928
LINK,2023-03-31,7.21572,7.67244,7.18971,7.62933,5.69251997,"2,791.44",1.14986928
LTC,2023-03-31,89.0049,90.2772,87.2753,89.888,0.946825703,"2,791.44",1.14986928
MATIC,2023-03-31,1.09191,1.12359,1.07471,1.11992,2.546446786,"2,791.44",1.14986928
SHIB,2023-03-31,1.06e-05,1.1e-05,1.05e-05,1.08e-05,2.64,"2,791.44",1.14986928
SOL,2023-03-31,20.5627,21.041,20.0538,21.0201,2.231873626,"2,791.44",1.14986928
TRX,2023-03-31,0.0646681,0.0661826,0.0643487,0.0659632,1.986916746,"2,791.44",1.14986928
USDC,2023-03-31,0.99988,1.00038,0.99966,1.0001,0.02300299,"2,791.44",1.14986928
USDT,2023-03-31,1.00027,1.00058,0.99991,1.0002,-0.007997761,"2,791.44",1.14986928
XRP,2023-03-31,0.539251,0.563313,0.525458,0.541308,0.325641135,"2,791.44",1.14986928
ADA,2023-04-03,0.380576,0.404849,0.371161,0.3839,0.868112119,"2,803.63",0.436585015
AVAX,2023-04-03,17.2011,17.4508,16.794,16.9866,-1.414368873,"2,803.63",0.436585015
BCH,2023-04-03,122.376,129.62,119.751,126.139,3.024437257,"2,803.63",0.436585015
BNB,2023-04-03,312.994,314.235,300.469,305.819,-2.292376212,"2,803.63",0.436585015
BTC,2023-04-03,28032.2,28505.7,27350.4,27720.8,-1.110865362,"2,803.63",0.436585015
DAI,2023-04-03,1.00002,1.00063,0.99862,0.99999,-0.063959705,"2,803.63",0.436585015
DOGE,2023-04-03,0.0792601,0.103758,0.0761298,0.0932654,17.68489882,"2,803.63",0.436585015
DOT,2023-04-03,6.25508,6.50191,6.09894,6.25184,-0.051797899,"2,803.63",0.436585015
ETH,2023-04-03,1788.04,1840.12,1763.56,1795.79,0.432312115,"2,803.63",0.436585015
ICP,2023-04-03,5.04713,5.08719,4.8394,4.89196,-3.074420512,"2,803.63",0.436585015
LINK,2023-04-03,7.2671,7.44122,7.02462,7.15359,-1.587701197,"2,803.63",0.436585015
LTC,2023-04-03,91.7168,95.9011,90.4145,92.1759,0.467700236,"2,803.63",0.436585015
MATIC,2023-04-03,1.08958,1.11915,1.07001,1.08892,-0.060573799,"2,803.63",0.436585015
SHIB,2023-04-03,1.08e-05,1.17e-05,1.05e-05,1.1e-05,2.29,"2,803.63",0.436585015
SOL,2023-04-03,20.4069,20.9895,19.989,20.3778,-0.142598827,"2,803.63",0.436585015
TRX,2023-04-03,0.0655906,0.0662686,0.0642848,0.0654055,-0.327945298,"2,803.63",0.436585015
USDC,2023-04-03,1.00012,1.00035,0.99949,1.00019,0.01699966,"2,803.63",0.436585015
USDT,2023-04-03,1.00062,1.00063,0.99998,1.00039,-0.022985749,"2,803.63",0.436585015
XRP,2023-04-03,0.520623,0.525126,0.486929,0.495493,-4.826909299,"2,803.63",0.436585015
ADA,2023-04-04,0.384424,0.399956,0.383345,0.393227,2.429538942,"2,796.78",-0.244183869
AVAX,2023-04-04,16.9968,17.6574,16.9748,17.569,3.428584885,"2,796.78",-0.244183869
BCH,2023-04-04,126.159,128.998,125.962,127.425,1.019510223,"2,796.78",-0.244183869
BNB,2023-04-04,305.919,312.725,305.343,311.356,1.810548069,"2,796.78",-0.244183869
BTC,2023-04-04,27725.4,28443.4,27675.6,28233.1,1.848070763,"2,796.78",-0.244183869
DAI,2023-04-04,1.0,1.00051,0.99849,0.99951,-0.04800048,"2,796.78",-0.244183869
DOGE,2023-04-04,0.0932663,0.103456,0.092286,0.0956168,2.521192211,"2,796.78",-0.244183869
DOT,2023-04-04,6.25104,6.53587,6.24113,6.47454,3.562151303,"2,796.78",-0.244183869
ETH,2023-04-04,1796.01,1891.39,1794.29,1872.15,4.25216757,"2,796.78",-0.244183869
ICP,2023-04-04,4.88996,5.04302,4.88795,4.99955,2.199322971,"2,796.78",-0.244183869
LINK,2023-04-04,7.15416,7.47861,7.14248,7.41751,3.689336403,"2,796.78",-0.244183869
LTC,2023-04-04,92.1869,94.062,91.6121,92.7964,0.673169451,"2,796.78",-0.244183869
MATIC,2023-04-04,1.08834,1.15268,1.08834,1.14287,4.954450281,"2,796.78",-0.244183869
SHIB,2023-04-04,1.11e-05,1.16e-05,1.1e-05,1.13e-05,2.28,"2,796.78",-0.244183869
SOL,2023-04-04,20.3792,21.2509,20.2998,20.9446,2.781458254,"2,796.78",-0.244183869
TRX,2023-04-04,0.0654062,0.0668574,0.0654055,0.0658429,0.668751099,"2,796.78",-0.244183869
USDC,2023-04-04,1.0001,1.00047,0.99969,1.0001,-0.00899829,"2,796.78",-0.244183869
USDT,2023-04-04,1.0004,1.00072,1.00009,1.0005,0.010995712,"2,796.78",-0.244183869
XRP,2023-04-04,0.495898,0.508018,0.487312,0.505758,2.07167407,"2,796.78",-0.244183869
ADA,2023-04-05,0.393237,0.400158,0.386942,0.391951,-0.324494503,"2,784.05",-0.455202217
AVAX,2023-04-05,17.5688,18.3661,17.5158,17.9465,2.148670955,"2,784.05",-0.455202217
BCH,2023-04-05,127.405,130.049,125.246,126.946,-0.375907397,"2,784.05",-0.455202217
BNB,2023-04-05,311.656,316.527,310.299,314.613,1.046069451,"2,784.05",-0.455202217
BTC,2023-04-05,28238.0,28777.5,27819.4,28191.2,-0.148407366,"2,784.05",-0.455202217
DAI,2023-04-05,0.99941,1.0008,0.99837,0.99866,-0.08504167,"2,784.05",-0.455202217
DOGE,2023-04-05,0.0955988,0.0991757,0.0907627,0.0927724,-2.974791041,"2,784.05",-0.455202217
DOT,2023-04-05,6.46733,6.58844,6.32624,6.3813,-1.440102308,"2,784.05",-0.455202217
ETH,2023-04-05,1872.52,1925.5,1860.18,1912.01,2.129102903,"2,784.05",-0.455202217
ICP,2023-04-05,4.99855,5.14349,4.93983,4.98679,-0.25522297,"2,784.05",-0.455202217
LINK,2023-04-05,7.41751,7.60667,7.21837,7.29843,-1.605390488,"2,784.05",-0.455202217
LTC,2023-04-05,92.8164,95.0785,91.481,92.3732,-0.456052174,"2,784.05",-0.455202217
MATIC,2023-04-05,1.14327,1.16905,1.12193,1.13991,-0.258997086,"2,784.05",-0.455202217
SHIB,2023-04-05,1.13e-05,1.15e-05,1.1e-05,1.12e-05,-0.813,"2,784.05",-0.455202217
SOL,2023-04-05,20.9444,21.3398,20.5828,20.8914,-0.254003419,"2,784.05",-0.455202217
TRX,2023-04-05,0.0658329,0.0666907,0.0653589,0.0659837,0.213842343,"2,784.05",-0.455202217
USDC,2023-04-05,1.00011,1.00046,0.99968,1.00006,-0.0039996,"2,784.05",-0.455202217
USDT,2023-04-05,1.0005,1.00079,1.00008,1.00036,-0.013993003,"2,784.05",-0.455202217
XRP,2023-04-05,0.506053,0.527032,0.498765,0.507883,0.420161421,"2,784.05",-0.455202217
ADA,2023-04-06,0.391965,0.393369,0.376576,0.382214,-2.484239101,"2,790.10",0.21738131
AVAX,2023-04-06,17.9466,18.339,17.6553,17.9863,0.221770262,"2,790.10",0.21738131
BCH,2023-04-06,127.042,127.651,125.137,125.844,-0.868085643,"2,790.10",0.21738131
BNB,2023-04-06,314.613,315.248,310.837,312.329,-0.725971273,"2,790.10",0.21738131
BTC,2023-04-06,28191.2,28241.8,27723.2,27999.0,-0.681773036,"2,790.10",0.21738131
DAI,2023-04-06,0.99866,1.00069,0.99813,0.99935,0.069092584,"2,790.10",0.21738131
DOGE,2023-04-06,0.0926833,0.0936677,0.0844497,0.0862712,-7.007687631,"2,790.10",0.21738131
DOT,2023-04-06,6.37786,6.41693,6.26015,6.31521,-1.035682384,"2,790.10",0.21738131
ETH,2023-04-06,1912.01,1913.78,1854.61,1866.01,-2.405845158,"2,790.10",0.21738131
ICP,2023-04-06,4.99185,5.03596,4.84284,4.87671,-2.207432035,"2,790.10",0.21738131
LINK,2023-04-06,7.2973,7.34577,7.11697,7.1422,-2.140597361,"2,790.10",0.21738131
LTC,2023-04-06,92.3932,92.7876,89.8595,90.6017,-1.917764027,"2,790.10",0.21738131
MATIC,2023-04-06,1.14011,1.14342,1.10749,1.11319,-2.344044705,"2,790.10",0.21738131
SHIB,2023-04-06,1.12e-05,1.13e-05,1.08e-05,1.1e-05,-1.97,"2,790.10",0.21738131
SOL,2023-04-06,20.8914,21.0431,20.4689,20.6073,-1.359889715,"2,790.10",0.21738131
TRX,2023-04-06,0.0659844,0.0667374,0.0655608,0.0659631,-0.031219832,"2,790.10",0.21738131
USDC,2023-04-06,0.99997,1.00059,0.99963,0.99975,-0.03099814,"2,790.10",0.21738131
USDT,2023-04-06,1.00036,1.00099,1.00014,1.00035,-0.00099964,"2,790.10",0.21738131
XRP,2023-04-06,0.507988,0.50996,0.491806,0.502876,-0.985856979,"2,790.10",0.21738131
ADA,2023-04-07,0.382214,0.385232,0.376054,0.380471,-0.456027252,"2,790.38",0.010035483
AVAX,2023-04-07,17.9765,18.1493,17.4399,17.583,-2.242262166,"2,790.38",0.010035483
BCH,2023-04-07,125.545,126.564,123.268,124.092,-1.392199867,"2,790.38",0.010035483
BNB,2023-04-07,312.469,312.806,309.548,310.86,-0.470337369,"2,790.38",0.010035483
BTC,2023-04-07,27999.0,28113.8,27791.9,27911.8,-0.311439694,"2,790.38",0.010035483
DAI,2023-04-07,0.99915,1.00063,0.99898,0.99995,0.060039025,"2,790.38",0.010035483
DOGE,2023-04-07,0.0862612,0.0867202,0.0812845,0.0820597,-4.881698643,"2,790.38",0.010035483
DOT,2023-04-07,6.31181,6.32082,6.13721,6.16026,-2.453600118,"2,790.38",0.010035483
ETH,2023-04-07,1866.0,1883.47,1842.77,1858.16,-0.420683705,"2,790.38",0.010035483
ICP,2023-04-07,4.87571,5.09046,4.80974,4.96267,1.762663763,"2,790.38",0.010035483
LINK,2023-04-07,7.1438,7.25312,7.11118,7.23205,1.258015737,"2,790.38",0.010035483
LTC,2023-04-07,90.6017,91.5148,89.0879,90.0566,-0.60164434,"2,790.38",0.010035483
MATIC,2023-04-07,1.11289,1.11716,1.09695,1.10532,-0.706977246,"2,790.38",0.010035483
SHIB,2023-04-07,1.1e-05,1.1e-05,1.08e-05,1.09e-05,-0.871,"2,790.38",0.010035483
SOL,2023-04-07,20.6113,20.7885,20.243,20.4051,-0.981205689,"2,790.38",0.010035483
TRX,2023-04-07,0.0659531,0.0665426,0.0656148,0.066229,0.40310416,"2,790.38",0.010035483
USDC,2023-04-07,0.99985,1.0003,0.999499,1.00014,0.039009752,"2,790.38",0.010035483
USDT,2023-04-07,1.00036,1.0009,1.00033,1.00074,0.038986355,"2,790.38",0.010035483
XRP,2023-04-07,0.502876,0.515668,0.497344,0.512479,1.909615889,"2,790.38",0.010035483
ADA,2023-04-10,0.392753,0.394108,0.385052,0.391331,-0.359522639,"2,786.20",-0.149728711
AVAX,2023-04-10,17.6238,17.8977,17.3815,17.8095,1.123117019,"2,786.20",-0.149728711
BCH,2023-04-10,125.982,127.593,124.084,126.904,0.970688393,"2,786.20",-0.149728711
BNB,2023-04-10,312.709,315.392,311.706,313.657,0.303157248,"2,786.20",-0.149728711
BTC,2023-04-10,28456.2,29370.2,28197.2,29246.3,2.776547817,"2,786.20",-0.149728711
DAI,2023-04-10,0.999369,1.00359,0.99857,0.999719,0.055045743,"2,786.20",-0.149728711
DOGE,2023-04-10,0.0838962,0.0845819,0.0823464,0.0839878,0.109182537,"2,786.20",-0.149728711
DOT,2023-04-10,6.22657,6.26354,6.12047,6.24876,0.390234028,"2,786.20",-0.149728711
ETH,2023-04-10,1868.44,1905.84,1847.63,1891.29,1.222403597,"2,786.20",-0.149728711
ICP,2023-04-10,5.05454,5.19431,4.96034,5.18525,2.650166885,"2,786.20",-0.149728711
LINK,2023-04-10,7.22863,7.36189,7.13755,7.27456,0.628290502,"2,786.20",-0.149728711
LTC,2023-04-10,90.8708,93.4575,89.9111,92.9562,2.362494329,"2,786.20",-0.149728711
MATIC,2023-04-10,1.10654,1.12373,1.0892,1.11231,0.496923591,"2,786.20",-0.149728711
SHIB,2023-04-10,1.1e-05,1.11e-05,1.09e-05,1.1e-05,0.198,"2,786.20",-0.149728711
SOL,2023-04-10,20.3878,20.7448,20.09,20.7061,1.606579419,"2,786.20",-0.149728711
TRX,2023-04-10,0.0667867,0.0671957,0.066215,0.0670543,0.403685275,"2,786.20",-0.149728711
USDC,2023-04-10,1.00007,1.0003,0.99951,1.00012,0.01500045,"2,786.20",-0.149728711
USDT,2023-04-10,1.0007,1.0009,1.00022,1.00082,0.014989957,"2,786.20",-0.149728711
XRP,2023-04-10,0.508556,0.513826,0.500325,0.51272,0.861628044,"2,786.20",-0.149728711
ADA,2023-04-11,0.392031,0.413199,0.391997,0.399395,2.060659646,"2,797.07",0.390172715
AVAX,2023-04-11,17.8044,18.5569,17.6148,18.2278,2.348746456,"2,797.07",0.390172715
BCH,2023-04-11,126.904,130.827,126.803,129.026,1.672130114,"2,797.07",0.390172715
BNB,2023-04-11,313.654,333.283,313.654,324.821,3.55930204,"2,797.07",0.390172715
BTC,2023-04-11,29246.3,30578.1,29246.3,30219.4,3.327258491,"2,797.07",0.390172715
